CAS,ModelCode,ShowDataWarning,UserModified,DoNotShowValue,Value,RefID,DataFlag,Comments,Minimum Value,Maximum Value,Units,Instructions,Parameter Description
7440451,CAS,FALSE,FALSE,FALSE,7440451,279,,,,,NA,Must enter data,"CAS number, no hyphens"
7440451,ChemName,FALSE,FALSE,FALSE,Cerium,279,,,,,NA,Must enter data,Chemical name (should match name in tbl_Chemicals)
7440451,Bs,FALSE,FALSE,TRUE,1,144,,Always 1,,,[fraction],Fixed Value: copy data from cols E-H as is,Bioavailability of contaminant in soil relative to vegetation
7440451,ChemType,FALSE,FALSE,TRUE,M,146,,,,,NA,Fixed Value: copy data from cols E-H as is,"Chemical type, must be M for metals/inorganics"
7440451,CTPwaste,FALSE,FALSE,TRUE,4e-04,145,C,Calculated,0,,[ug/g WW],Fixed Value: copy data from cols E-H as is,Wet biosolids concentration
7440451,Da,FALSE,FALSE,TRUE,0,197,,not applicable to inorganics,,,[cm2/s],Fixed Value: copy data from cols E-H as is,Diffusivity in air
7440451,Heat_of_Henry,FALSE,FALSE,TRUE,0,197,,not applicable to inorganics,,,[J/mol],Fixed Value: copy data from cols E-H as is,Enthalpy of phase transform. from aqueous to air solution
7440451,HLC,FALSE,FALSE,TRUE,0,197,,not applicable to inorganics,,,[atm-m3/mol],Fixed Value: copy data from cols E-H as is,Henry's law constant
7440451,KpPar,FALSE,FALSE,TRUE,18.07,25,,Constant,,,[1/yr],Fixed Value: copy data from cols E-H as is,Plant surface loss coefficient (particulate)
7440451,UseRfDPath,FALSE,FALSE,TRUE,0,146,,,,,NA,Fixed Value: copy data from cols E-H as is,True if pathway-specific value is to be used
7440451,Dw,FALSE,FALSE,FALSE,2.46674474549981e-05,145,C,Calculated,0,0.01,[cm2/s],Can be calculated from density: retain  data from cols E-H to flag for calculation,Diffusion coefficient in water
7440451,BCF_beef,TRUE,FALSE,FALSE,0,143,D,,0,8000,[mg/kg beef]/[mg/kg DW],Default available: reatain data from cols E-H for defaults,Bioconcentration factor (beef)
7440451,BCF_milk,TRUE,FALSE,FALSE,0,143,D,,0,16000,[mg/kg milk]/[mg/kg DW],Default available: reatain data from cols E-H for defaults,Bioconcentration factor (milk)
7440451,BCF_T3F,FALSE,FALSE,FALSE,5.84817332804929,279,D,Supplied from CompTox using geometric mean of ECOTOX: aquatic values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: reatain data from cols E-H for defaults,"Bioaccumulation factor (TL3 fish, filet; used for human)"
7440451,BCF_T3W,FALSE,FALSE,FALSE,5.84817332804929,279,D,Supplied from CompTox using geometric mean of ECOTOX: aquatic values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: reatain data from cols E-H for defaults,"Bioaccumulation factor (TL3 fish, whole; used for eco)"
7440451,BCF_T4F,FALSE,FALSE,FALSE,5.84817332804929,279,D,Supplied from CompTox using geometric mean of ECOTOX: aquatic values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: reatain data from cols E-H for defaults,"Bioaccumulation factor (TL4 fish, filet; used for human)"
7440451,BCF_T4W,FALSE,FALSE,FALSE,5.84817332804929,279,D,Supplied from CompTox using geometric mean of ECOTOX: aquatic values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: reatain data from cols E-H for defaults,"Bioaccumulation factor (TL4 fish, whole; used for eco)"
7440451,BrExfruit,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer (soil to exposed fruit)
7440451,BrExveg,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to exposed vegetables)
7440451,BrForage,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to forage)
7440451,BrGrain,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to grain)
7440451,BrProfruit,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to protected fruit)
7440451,BrProveg,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to protected vegetables)
7440451,BrRoot,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to roots; inorganics only)
7440451,BrSilage,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to silage)
7440451,C_in,FALSE,FALSE,FALSE,0,143,D,,0,1000000,[mg/L],Default available: reatain data from cols E-H for defaults,Chemical concentration (surface disposal influent)
7440451,CSFOral,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,1000000,[per mg/kg-day],Default available: reatain data from cols E-H for defaults,Oral cancer slope factor (human toxicity)
7440451,IUR,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,1000000,[ug/m3]^-1,Default available: reatain data from cols E-H for defaults,"Inhalation unit risk (human toxicity, cancer)"
7440451,Ref_BMD_Bird,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg chem/kg BW/day],Default available: reatain data from cols E-H for defaults,Reference benchmark dose (bird)
7440451,Ref_BMD_Mammal,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg chem/kg BW/day],Default available: reatain data from cols E-H for defaults,Reference benchmark dose (mammal)
7440451,Ref_BW_Bird,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,2000,[kg],Default available: reatain data from cols E-H for defaults,Reference body weight (bird)
7440451,Ref_BW_Mammal,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,2000,[kg],Default available: reatain data from cols E-H for defaults,Reference body weight (mammal)
7440451,RfC,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/m3],Default available: reatain data from cols E-H for defaults,"Reference concentration (human toxicity, noncancer)"
7440451,RfD,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: reatain data from cols E-H for defaults,"Reference dose (human toxicity, noncancer)"
7440451,RfD_fish,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: reatain data from cols E-H for defaults,Reference dose specific to fish (generally = RfD)
7440451,RfD_food,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: reatain data from cols E-H for defaults,Reference dose specific to food (generally = RfD)
7440451,RfD_soil,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: reatain data from cols E-H for defaults,Reference dose specific to soil (generally = RfD)
7440451,RfD_water,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: reatain data from cols E-H for defaults,Reference dose specific to water (generally = RfD)
7440451,Sol,FALSE,FALSE,FALSE,100000,143,D,,1E-12,1000000,[mg/L],Default available: reatain data from cols E-H for defaults,Solubility
7440451,tb,FALSE,FALSE,TRUE,100,143,D,,0,5000,[deg C],Default available: reatain data from cols E-H for defaults,Boiling point
7440451,CTPWasteDry,FALSE,FALSE,FALSE,0.001,190,,,2.5E-15,1000000,[ug/g DW],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Dry biosolids concentration
7440451,Density,TRUE,FALSE,FALSE,6.77,190,,https://pubchem.ncbi.nlm.nih.gov/periodic-table/density/,0,23,[g/cm3],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Density (chemical)
7440451,Kd,TRUE,FALSE,FALSE,10000,143,,,0,10000,[L/kg],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Soil-water partition coefficient
7440451,MW,FALSE,FALSE,FALSE,139.90544,279,,,6,1000,[g/mol],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Molecular weight
7553562,CAS,FALSE,FALSE,FALSE,7553562,279,,,,,NA,Must enter data,"CAS number, no hyphens"
7553562,ChemName,FALSE,FALSE,FALSE,Iodine,279,,,,,NA,Must enter data,Chemical name (should match name in tbl_Chemicals)
7553562,Bs,FALSE,FALSE,TRUE,1,144,,Always 1,,,[fraction],Fixed Value: copy data from cols E-H as is,Bioavailability of contaminant in soil relative to vegetation
7553562,ChemType,FALSE,FALSE,TRUE,M,146,,,,,NA,Fixed Value: copy data from cols E-H as is,"Chemical type, must be M for metals/inorganics"
7553562,CTPwaste,FALSE,FALSE,TRUE,4e-04,145,C,Calculated,0,,[ug/g WW],Fixed Value: copy data from cols E-H as is,Wet biosolids concentration
7553562,Da,FALSE,FALSE,TRUE,0,197,,not applicable to inorganics,,,[cm2/s],Fixed Value: copy data from cols E-H as is,Diffusivity in air
7553562,Heat_of_Henry,FALSE,FALSE,TRUE,0,197,,not applicable to inorganics,,,[J/mol],Fixed Value: copy data from cols E-H as is,Enthalpy of phase transform. from aqueous to air solution
7553562,HLC,FALSE,FALSE,TRUE,0,197,,not applicable to inorganics,,,[atm-m3/mol],Fixed Value: copy data from cols E-H as is,Henry's law constant
7553562,KpPar,FALSE,FALSE,TRUE,18.07,25,,Constant,,,[1/yr],Fixed Value: copy data from cols E-H as is,Plant surface loss coefficient (particulate)
7553562,UseRfDPath,FALSE,FALSE,TRUE,0,146,,,,,NA,Fixed Value: copy data from cols E-H as is,True if pathway-specific value is to be used
7553562,Dw,FALSE,FALSE,FALSE,1.42651313182189e-05,145,C,Calculated,0,0.01,[cm2/s],Can be calculated from density: retain  data from cols E-H to flag for calculation,Diffusion coefficient in water
7553562,BCF_beef,TRUE,FALSE,FALSE,0,143,D,,0,8000,[mg/kg beef]/[mg/kg DW],Default available: reatain data from cols E-H for defaults,Bioconcentration factor (beef)
7553562,BCF_milk,TRUE,FALSE,FALSE,0,143,D,,0,16000,[mg/kg milk]/[mg/kg DW],Default available: reatain data from cols E-H for defaults,Bioconcentration factor (milk)
7553562,BCF_T3F,FALSE,FALSE,FALSE,1,143,D,,0,1000000000,[mg/kg fish]/[mg/L water],Default available: reatain data from cols E-H for defaults,"Bioaccumulation factor (TL3 fish, filet; used for human)"
7553562,BCF_T3W,FALSE,FALSE,FALSE,1,143,D,,0,1000000000,[mg/kg fish]/[mg/L water],Default available: reatain data from cols E-H for defaults,"Bioaccumulation factor (TL3 fish, whole; used for eco)"
7553562,BCF_T4F,FALSE,FALSE,FALSE,1,143,D,,0,1000000000,[mg/kg fish]/[mg/L water],Default available: reatain data from cols E-H for defaults,"Bioaccumulation factor (TL4 fish, filet; used for human)"
7553562,BCF_T4W,FALSE,FALSE,FALSE,1,143,D,,0,1000000000,[mg/kg fish]/[mg/L water],Default available: reatain data from cols E-H for defaults,"Bioaccumulation factor (TL4 fish, whole; used for eco)"
7553562,BrExfruit,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer (soil to exposed fruit)
7553562,BrExveg,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to exposed vegetables)
7553562,BrForage,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to forage)
7553562,BrGrain,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to grain)
7553562,BrProfruit,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to protected fruit)
7553562,BrProveg,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to protected vegetables)
7553562,BrRoot,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to roots; inorganics only)
7553562,BrSilage,TRUE,FALSE,FALSE,0,143,D,,0,10,[mg/kg DW plant]/[mg/kg soil],Default available: reatain data from cols E-H for defaults,Biotransfer  factor (soil to silage)
7553562,C_in,FALSE,FALSE,FALSE,0,143,D,,0,1000000,[mg/L],Default available: reatain data from cols E-H for defaults,Chemical concentration (surface disposal influent)
7553562,CSFOral,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,1000000,[per mg/kg-day],Default available: reatain data from cols E-H for defaults,Oral cancer slope factor (human toxicity)
7553562,IUR,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,1000000,[ug/m3]^-1,Default available: reatain data from cols E-H for defaults,"Inhalation unit risk (human toxicity, cancer)"
7553562,Ref_BMD_Bird,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg chem/kg BW/day],Default available: reatain data from cols E-H for defaults,Reference benchmark dose (bird)
7553562,Ref_BMD_Mammal,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg chem/kg BW/day],Default available: reatain data from cols E-H for defaults,Reference benchmark dose (mammal)
7553562,Ref_BW_Bird,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,2000,[kg],Default available: reatain data from cols E-H for defaults,Reference body weight (bird)
7553562,Ref_BW_Mammal,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,2000,[kg],Default available: reatain data from cols E-H for defaults,Reference body weight (mammal)
7553562,RfC,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/m3],Default available: reatain data from cols E-H for defaults,"Reference concentration (human toxicity, noncancer)"
7553562,RfD,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: reatain data from cols E-H for defaults,"Reference dose (human toxicity, noncancer)"
7553562,RfD_fish,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: reatain data from cols E-H for defaults,Reference dose specific to fish (generally = RfD)
7553562,RfD_food,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: reatain data from cols E-H for defaults,Reference dose specific to food (generally = RfD)
7553562,RfD_soil,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: reatain data from cols E-H for defaults,Reference dose specific to soil (generally = RfD)
7553562,RfD_water,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: reatain data from cols E-H for defaults,Reference dose specific to water (generally = RfD)
