"CAS","RunID","ModelCode","Value","RefID","DataFlag","ShowDataWarning","Comments","UserModified","userComment","DoNotShowValue"
22204531,,"tc","-9999",143,"D",0,,0,,1
22204531,,"UseRfDPath","0",146,,0,,0,,1
7440439,,"CTPWaste","2.7",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
25812300,,"AntB","-9999",143,"D",0,,0,,1
25812300,,"Antc","-9999",143,"D",0,,0,,1
25812300,,"BrExfruit","0.0678",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
25812300,,"BrExveg","0.0678",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
25812300,,"BrForage","0.0678",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
25812300,,"BrGrain","0.0678",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
25812300,,"BrProfruit","0.0678",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
25812300,,"BrProveg","0.0678",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
25812300,,"BrSilage","0.0678",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
25812300,,"Bs","1",144,,0,"Always 1",0,,1
25812300,,"Bv","110000",5,"Bl",1,"Calculated by model based on log Kow and lower bound HLC (6.1E-8) using correlation equation in cited reference.",0,,0
25812300,,"CAS","25812300",146,,0,,0,,0
25812300,,"ChemName","Gemfibrozil",146,,0,,0,,0
25812300,,"ChemType","O",146,,0,,0,,1
25812300,,"CSFOral","0",196,"M",0,,0,,0
25812300,,"CTPWasteDry","0.9",244,,0,"Table 10; Nonparametric K-M",0,,0
25812300,,"Da","0.0409",54,"E",1,,0,,0
25812300,,"Dw","5.41E-6",54,"E",1,,0,,0
25812300,,"HLC","1.19E-8",44,,1,,0,,0
7439987,,"BCF_milk","0.0311",6,"",1,"Fm =1.5E-03 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7440224,,"BCF_milk","0.414",6,"",1,"Fm =2.0E-02 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
14797650,,"BCF_milk","0",196,"M",1,"",0,"",0
25812300,,"IUR","0",196,"M",0,,0,,0
25812300,,"Kanaer","0.00205",18,"E",1,,0,,0
25812300,,"kh","0",196,"M",1,,0,,0
7440622,,"CTPWaste","40",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
25812300,,"Koc","430",28,,1,,0,,0
25812300,,"KpPar","18.07",25,,0,,0,,1
25812300,,"ksoil","0.00924",18,"E",1,,0,,0
25812300,,"LogKow","4.77",44,,1,,0,,0
25812300,,"MW","250.34",44,,1,,0,,0
25812300,,"Pc","-9999",143,"D",0,,0,,1
25812300,,"RCF","142",9,"C",1,"Calculated by model based on log Kow using correlation equation in cited reference.",0,,0
25812300,,"RfC","0",196,"M",0,,0,,0
25812300,,"RfD","0.00039",10,,0,,0,,0
25812300,,"RfD_fish","0.00039",10,,0,,0,,1
25812300,,"RfD_food","0.00039",10,,0,,0,,1
25812300,,"RfD_soil","0.00039",10,,0,,0,,1
25812300,,"RfD_water","0.00039",10,,0,,0,,1
25812300,,"Sol","10.9",18,"E",0,"Estimated at 25 deg C",0,,0
25812300,,"tb","158.5",44,,0,,0,,1
25812300,,"tc","-9999",143,"D",0,,0,,1
25812300,,"UseRfDPath","0",146,,0,,0,,1
42399417,,"AntB","-9999",143,"D",0,,0,,1
42399417,,"Antc","-9999",143,"D",0,,0,,1
42399417,,"BrExfruit","0.945",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
42399417,,"BrExveg","0.945",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
42399417,,"BrForage","0.945",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
42399417,,"BrGrain","0.945",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
42399417,,"BrProfruit","0.945",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
42399417,,"BrProveg","0.945",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
42399417,,"BrSilage","0.945",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
42399417,,"Bs","1",144,,0,"Always 1",0,,1
42399417,,"Bv","0",143,"Z",1,"Set to zero: HLC <1E-10.",0,,0
42399417,,"CAS","42399417",146,,0,,0,,0
42399417,,"ChemName","Diltiazem",146,,0,,0,,0
42399417,,"ChemType","O",146,,0,,0,,1
42399417,,"CSFOral","0",196,"M",0,,0,,0
98105998,,"BCF_T3W","1.7",18,"E",0,"Entered log Kow manually, no Physprop data",0,,0
98105998,,"BCF_T4F","1.9",18,"E",0,"Entered log Kow manually, no Physprop data",0,,0
98105998,,"BCF_T4W","1.9",18,"E",0,"Entered log Kow manually, no Physprop data",0,,0
42399417,,"CTPWasteDry","0.126",244,,0,"Table 10; Nonparametric K-M",0,,0
42399417,,"Da","0.0252",54,"E",1,,0,,0
42399417,,"Dw","4.42E-6",54,"E",1,,0,,0
42399417,,"HLC","0",143,"Z",1,"Low; set to zero",0,,0
42399417,,"IUR","0",196,"M",0,,0,,0
42399417,,"Kanaer","0.00128",18,"E",1,,0,,0
42399417,,"kh","0.0113",18,"E",1,,0,,0
42399417,,"Koc","2950",18,"E",1,,0,,0
42399417,,"KpPar","18.07",25,,0,,0,,1
42399417,,"ksoil","0.00578",18,"E",1,,0,,0
42399417,,"LogKow","2.79",44,,1,,0,,0
42399417,,"MW","414.53",44,,1,,0,,0
42399417,,"Pc","-9999",143,"D",0,,0,,1
42399417,,"RCF","4.25",9,"C",1,"Calculated by model based on log Kow using correlation equation in cited reference.",0,,0
42399417,,"RfC","0",196,"M",0,,0,,0
42399417,,"RfD","0.014",51,,0,,0,,0
42399417,,"RfD_fish","0.014",51,,0,,0,,1
42399417,,"RfD_food","0.014",51,,0,,0,,1
42399417,,"RfD_soil","0.014",51,,0,,0,,1
42399417,,"RfD_water","0.014",51,,0,,0,,1
42399417,,"Sol","465",44,,0,,0,,0
42399417,,"tb","540.45",18,"E",0,,0,,1
42399417,,"tc","-9999",143,"D",0,,0,,1
42399417,,"UseRfDPath","0",146,,0,,0,,1
51481619,,"AntB","-9999",143,"D",0,,0,,1
51481619,,"Antc","-9999",143,"D",0,,0,,1
15687271,,"BCF_milk","0.111",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
7440382,,"BCF_milk","0.00124",6,"",1,"Fm =6.0E-05 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
16065831,,"BCF_milk","0.0311",6,"",1,"Fm =1.05E-03 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
51481619,,"BrExfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
51481619,,"BrExveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
51481619,,"BrForage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
51481619,,"BrGrain","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
51481619,,"BrProfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
51481619,,"BrProveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
51481619,,"BrSilage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
51481619,,"Bs","1",144,,0,"Always 1",0,,1
51481619,,"Bv","0",143,"Z",1,"Set to zero: HLC <1E-10.",0,,0
51481619,,"CAS","51481619",146,,0,,0,,0
51481619,,"ChemName","Cimetidine",146,,0,,0,,0
51481619,,"ChemType","O",146,,0,,0,,1
51481619,,"CSFOral","0",196,"M",0,,0,,0
51481619,,"CTPWasteDry","4.79",71,,0,"Table 4-6; Lognormal",0,,0
51481619,,"Da","0.0411",54,"E",1,,0,,0
51481619,,"Dw","6.17E-6",54,"E",1,,0,,0
51481619,,"HLC","0",143,"Z",1,"Low; set to zero",0,,0
51481619,,"IUR","0",196,"M",0,,0,,0
51481619,,"Kanaer","0.00205",18,"E",1,,0,,0
51481619,,"kh","0",196,"M",1,,0,,0
50328,,"Ref_BW_Mammal","30",122,"C",0,"test species: Mouse",0,"test species: Mouse",0
57625,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
57681,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
57830,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
58220,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
60548,,"Ref_BW_Mammal","350",125,"C",0,"test species: Rat",0,"test species: Rat",0
68359,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
72140,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
76573,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
70458967,,"BCF_milk","3.95e-05",49,"Bl",1,"Calculated by model based on lower-bound logKow (-0.67) using correlation equation in cited reference.",0,"",0
7440020,,"BCF_milk","0.0207",6,"",1,"Fm =1.0E-03 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7440235,,"BCF_milk","0.725",6,"",1,"Fm =3.5E-02 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
93106606,,"BCF_milk","0.159",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
98105998,,"BCF_milk","0.00246",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
7440280,,"BCF_milk","0.0414",6,"",1,"Fm =2.0E-03 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7440484,,"BCF_milk","0.0414",6,"",1,"Fm =2.0E-03 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7440622,,"BCF_milk","0.000414",6,"",1,"Fm =2.0E-05 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7440702,,"BCF_milk","0.207",6,"",1,"Fm =1.0E-02 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7783086,,"BCF_milk","1.166",59,"",1,"Tbl 5.2.4-3, p 5-131",0,"",0
11006761,,"BCF_milk","0.00656",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
14698294,,"BCF_milk","0.00189",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
14797558,,"BCF_milk","0",196,"M",1,"",0,"",0
85721331,,"BCF_milk","0.000417",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
7439921,,"BCF_milk","0.00518",6,"",1,"Fm =2.5E-04 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7439954,,"BCF_milk","0.0828",6,"",1,"Fm =4.0E-03 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7440315,,"BCF_milk","0.0207",6,"",1,"Fm =1.0E-03 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7440360,,"BCF_milk","0.00207",6,"",1,"Fm =1.0E-04 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7440428,,"BCF_milk","0.0311",6,"",1,"Fm =1.5E-03 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7440508,,"BCF_milk","0.0311",6,"",1,"Fm =1.5E-03 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
25812300,,"BCF_milk","0.162",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
42399417,,"BCF_milk","0.0374",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
51481619,,"BCF_milk","0.000589",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
54910893,,"BCF_milk","0.117",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
79572,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
91576,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
103902,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
106478,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
114078,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
117817,,"Ref_BW_Mammal","30",122,"C",0,"test species: Mouse",0,"test species: Mouse",0
129000,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
148798,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
154212,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
206440,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
298464,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
335671,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
564250,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
657249,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
723466,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
738705,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
1163195,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
2795393,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
3380345,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
5436431,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
7439896,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
7439921,,"Ref_BW_Mammal","300",265,"C",0,"test species: Rat",0,"test species: Rat",0
7439954,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
7439965,,"Ref_BW_Mammal","38400",256,"C",0,"test species: Sheep",0,"test species: Sheep",0
7439976,,"Ref_BW_Mammal","1000",122,"C",0,"test species: Mink",0,"test species: Mink",0
7439987,,"Ref_BW_Mammal","30",122,"C",0,"test species: Mouse",0,"test species: Mouse",0
7440020,,"Ref_BW_Mammal","25",266,"C",0,"test species: Mouse",0,"test species: Mouse",0
7440224,,"Ref_BW_Mammal","8860",255,"C",0,"test species: Pig",0,"test species: Pig",0
7440235,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
7440280,,"Ref_BW_Mammal","365",122,"C",0,"test species: Rat",0,"test species: Rat",0
7440315,,"Ref_BW_Mammal","30",122,"C",0,"test species: Mouse",0,"test species: Mouse",0
7440360,,"Ref_BW_Mammal","330",260,"C",0,"test species: Rat",0,"test species: Rat",0
7440360,,"Ref_BW_Mammal","330",260,"C",0,"test species: Rat",0,"test species: Rat",0
7440382,,"Ref_BW_Mammal","10100",252,"C",0,"test species: Dog",0,"test species: Dog",0
7440393,,"Ref_BW_Mammal","340",253,"C",0,"test species: Rat",0,"test species: Rat",0
7440417,,"Ref_BW_Mammal","486",254,"C",0,"test species: Rat",0,"test species: Rat",0
7440428,,"Ref_BW_Mammal","350",122,"C",0,"test species: Rat",0,"test species: Rat",0
7440439,,"Ref_BW_Mammal","430",261,"C",0,"test species: Rat",0,"test species: Rat",0
7440484,,"Ref_BW_Mammal","300",263,"C",0,"test species: Rat",0,"test species: Rat",0
7440508,,"Ref_BW_Mammal","100000",264,"C",0,"test species: Pig",0,"test species: Pig",0
7440622,,"Ref_BW_Mammal","47",268,"C",0,"test species: Mouse",0,"test species: Mouse",0
7440666,,"Ref_BW_Mammal","3210",257,"C",0,"test species: Rabbit",0,"test species: Rabbit",0
7440702,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
7487947,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
7783008,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
7783086,,"Ref_BW_Mammal","17800",267,"C",0,"test species: Pig",0,"test species: Pig",0
7783086,,"Ref_BW_Mammal","17800",267,"C",0,"test species: Pig",0,"test species: Pig",0
11006761,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
14698294,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
14797558,,"Ref_BW_Mammal","860",122,"C",0,"test species: Guinea Pig",0,"test species: Guinea Pig",0
14797650,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
15687271,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
16065831,,"Ref_BW_Mammal","42580",262,"C",0,"test species: Pig",0,"test species: Pig",0
16984488,,"Ref_BW_Mammal","1000",122,"C",0,"test species: Mink",0,"test species: Mink",0
18540299,,"Ref_BW_Mammal","528.5",262,"C",0,"test species: Rat",0,"test species: Rat",0
18559949,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
22204531,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
25812300,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
42399417,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
51481619,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
54910893,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
60348609,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
66357355,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
68631492,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
70458967,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
85721331,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
93106606,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
98105998,,"Ref_BW_Mammal","0",196,"M",0,"",0,"",0
7439976,,"BCF_T3F","0",196,"M",0,"fish not run for elemental mercury",0,,0
7439976,,"BCF_T3W","0",196,"M",0,"fish not run for elemental mercury",0,,0
7439976,,"BCF_T4F","0",196,"M",0,"fish not run for elemental mercury",0,,0
7439976,,"BCF_T4W","0",196,"M",0,"fish not run for elemental mercury",0,,0
7487947,,"CTPWasteDry","3.09",244,,0,"Table 11; lognormal",0,,0
7487947,,"Da","0.1628",38,,1,"Table A-2",0,,0
7487947,,"Density","5.6",15,,1,,0,,0
7487947,,"Dw","5.2E-6",69,,1,,0,,0
7487947,,"HLC","7.1E-10",38,,1,,0,,0
7487947,,"IUR","0",196,"M",0,,0,,0
7487947,,"Kanaer","0",197,,0,"Metals are transformed, but not degraded; therefore, we assume degradation rates of zero.",0,,1
7487947,,"Kd","3981",63,,1,"From literature data (raw, n=17); logKd range: 2.2-5.8, mean: 3.6, std dev: 0.7, lognormal distribution.",0,,0
7487947,,"kh","0",197,,0,"Metals are transformed, but not degraded; therefore, we assume degradation rates of zero.",0,,1
7487947,,"Koc","0",197,,0,"Not applicable to metals",0,,1
7487947,,"KpPar","40.41",25,,0,,0,,1
103902,,"Heat_of_Henry","55000",18,"E",0,,0,"",0
7429905,,"Heat_of_Henry","0",197,"",0,"Not applicable to metals",0,"",0
7440382,,"Heat_of_Henry","0",197,"",0,"Not applicable to metals",0,"",0
7440393,,"Heat_of_Henry","0",197,"",0,"Not applicable to metals",0,"",0
60348609,,"Heat_of_Henry","46000",18,"E",0,,0,"",0
50328,,"Heat_of_Henry","17000",18,"E",0,,0,"",0
7440417,,"Heat_of_Henry","0",197,"",0,"Not applicable to metals",0,"",0
106478,,"Heat_of_Henry","57000",18,"E",0,,0,"",0
206440,,"Heat_of_Henry","25000",18,"E",0,,0,"",0
18559949,,"BrExfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
18559949,,"BrExveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
18559949,,"BrForage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
7440235,,"BCF_beef","0.675",6,"",1,"Ff =5.5E-02 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
93106606,,"BCF_beef","0.446",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
18559949,,"BrGrain","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
18559949,,"BrProfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
18559949,,"BrProveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
18559949,,"BrSilage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
18559949,,"Bs","1",144,,0,"Always 1",0,,1
18559949,,"Bv","0",143,"Z",1,"Set to zero: HLC <1E-10.",0,,0
18559949,,"CAS","18559949",146,,0,,0,,0
18559949,,"ChemName","Albuterol ",146,,0,,0,,0
18559949,,"ChemType","O",146,,0,,0,,1
7440428,,"BrProfruit","2",6,,1,"Br (p.11).",0,,0
7440428,,"BrProveg","2",6,,1,"Br (p.11).",0,,0
7440428,,"BrRoot","4",6,,1,"Bv (p.10).",0,,0
7440428,,"BrSilage","4",6,,1,"Bv (p.10).",0,,0
7440428,,"Bs","1",144,,0,"Always 1",0,,1
7440428,,"CAS","7440428",146,,0,,0,,0
7440428,,"ChemName","Boron",146,,0,,0,,0
7440428,,"ChemType","M",146,,0,,0,,1
7440428,,"CSFOral","0",196,"M",0,,0,,0
7440428,,"CTPWasteDry","112",244,,0,"Table 11; lognormal, ROS",0,,0
7440428,,"Da","0",197,,0,"Not applicable to metals",0,,1
7440428,,"Density","1.5",15,,1,,0,,0
7440428,,"Dw","0.0000163",69,,1,"Estimated using MW (61.833 g/mol) and density (1.5 g/mL) for boric acid in calculation. ",0,,0
7440428,,"HLC","0",197,,0,"Not applicable to metals",0,,1
7440428,,"IUR","0",196,"M",0,,0,,0
7440428,,"Kd","25",62,,1,"Empirical distribution, n=34; #references: 6; mean: 1.39; std dev: 1.07; median: 1.165; range: 0.06-3.99 (Table H-1, p.H-23).",0,,0
7440428,,"KpPar","18.07",25,,0,,0,,1
723466,,"BCF_T4F","1.5",18,"E",0,,0,,0
723466,,"BCF_T4W","1.5",18,"E",0,,0,,0
738705,,"BCF_T3F","1.2",18,"E",0,,0,,0
738705,,"BCF_T3W","1.2",18,"E",0,,0,,0
738705,,"BCF_T4F","1.2",18,"E",0,,0,,0
7440428,,"MW","61.833",15,,1,,0,,0
16065831,,"BrProfruit","0.00014",22,,1,,0,,0
16065831,,"BrProveg","0.00014",22,,1,,0,,0
16065831,,"BrRoot","0.00095",22,,1,,0,,0
16065831,,"BrSilage","0.0019",22,,1,,0,,0
16065831,,"Bs","1",144,,0,"Always 1",0,,1
16065831,,"CAS","16065831",146,,0,,0,,0
16065831,,"ChemName","Chromium (III)",146,,0,,0,,0
7439896,,"CTPWaste","3.1E+04",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
16984488,,"RfC","0.014",12,,0,,0,,0
16984488,,"RfD","0.12",29,,0,"RfD for fluorine = 6E-2 but used 0.12 mkd as cited in text as safe exposure level for skeletal fluorosis in adults",0,,0
16984488,,"RfD_fish","0.12",29,,0,"RfD for fluorine = 6E-2 but used 0.12 mkd as cited in text as safe exposure level for skeletal fluorosis in adults",0,,1
16984488,,"RfD_food","0.12",29,,0,"RfD for fluorine = 6E-2 but used 0.12 mkd as cited in text as safe exposure level for skeletal fluorosis in adults",0,,1
16984488,,"RfD_soil","0.12",29,,0,"RfD for fluorine = 6E-2 but used 0.12 mkd as cited in text as safe exposure level for skeletal fluorosis in adults",0,,1
16984488,,"RfD_water","0.12",29,,0,"RfD for fluorine = 6E-2 but used 0.12 mkd as cited in text as safe exposure level for skeletal fluorosis in adults",0,,1
16984488,,"Sol","42200",44,,0,"Experimental value at 18 deg C",0,,0
16984488,,"tb","1700",15,,0,,0,,1
16984488,,"UseRfDPath","0",146,,0,,0,,1
7440382,,"Bs","1",144,,0,"Always 1",0,,1
14797650,,"BCF_beef","0",196,"M",1,"",0,"",0
15687271,,"BCF_beef","0.313",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
7440382,,"BCF_beef","0.0245",6,"",1,"Ff =2.0E-03 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
7440382,,"CAS","7440382",146,,0,,0,,0
7440382,,"ChemName","Arsenic",146,,0,,0,,0
7440382,,"ChemType","M",146,,0,,0,,1
7440382,,"CSFOral","1.5",29,,0,,0,,0
7440382,,"CTPWasteDry","15.7",244,,0,"Table 11; lognormal",0,,0
7440382,,"Da","0",197,,0,"Not applicable to metals",0,,1
7440382,,"Density","5.727",15,,1,,0,,0
7440382,,"Dw","0.0000325",69,,1,"at 25 deg C",0,,0
7440382,,"HLC","0",197,,0,"Not applicable to metals",0,,1
7440382,,"IUR","0.0043",29,,0,,0,,0
7440382,,"Kd","1584",63,,1,"From literature data (raw, n=21); logKd range: 0.3-4.3, mean: 3.2, std dev: 0.7, lognormal distribution.",0,,0
7440382,,"KpPar","18.07",25,,0,,0,,1
7440382,,"MW","74.92",15,,1,,0,,0
7440382,,"RfC","1.5E-5",12,,0,,0,,0
7440382,,"RfD","0.0003",29,,0,,0,,0
7440382,,"RfD_fish","0.0003",29,,0,,0,,1
7440382,,"RfD_food","0.0003",29,,0,,0,,1
7439965,,"BCF_T4F","0.2",213,"S",0,"BCF",0,,0
7439965,,"BCF_T4W","0.2",213,"S",0,"BCF",0,,0
7439987,,"BCF_T3F","0",196,"M",0,,0,,0
7439987,,"BCF_T3W","0",196,"M",0,,0,,0
7439987,,"BCF_T4F","0",196,"M",0,,0,,0
7440382,,"RfD_soil","0.0003",29,,0,,0,,1
7440382,,"RfD_water","0.0003",29,,0,,0,,1
7440382,,"Sol","100000",15,,0,"Insoluble in water; set to 1E+5 to prevent model crash with zero value",0,,1
7440382,,"tb","616",15,,0,,0,,1
7440382,,"UseRfDPath","0",146,,0,,0,,1
2795393,,"CTPWaste","0.86",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
7440393,,"BrExfruit","0.015",6,,1,"Br (p.11).",0,,0
7440393,,"BrExveg","0.15",6,,1,"Bv (p.10).",0,,0
7440393,,"BrForage","0.15",6,,1,"Bv (p.10).",0,,0
7440393,,"BrGrain","0.015",6,,1,"Br (p.11).",0,,0
